-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
-1.6588218,-2.423442,-19.07712
